fdc_id,data_type,description,food_category_id,publication_date
320313,sample_food,"MILK, 2% (WAVE 22E)",1,01/04/2019
320314,market_acquisition,"MILK, 2% (WAVE 22E)",1,01/04/2019
320315,sub_sample_food,"MILK, 2% ",1,01/04/2019
320316,sub_sample_food,"MILK, 2% ",1,01/04/2019
320317,sub_sample_food,"MILK, 2% ",1,01/04/2019
320318,sub_sample_food,"MILK, 2% ",1,01/04/2019
320319,sub_sample_food,"MILK, 2% ",1,01/04/2019
320320,sub_sample_food,"MILK, 2% ",1,01/04/2019
320321,sub_sample_food,"MILK, 2% ",1,01/04/2019
320322,sub_sample_food,"MILK, 2% ",1,01/04/2019
320323,sub_sample_food,"MILK, 2% ",1,01/04/2019
320324,sub_sample_food,"MILK, 2% ",1,01/04/2019
320325,sub_sample_food,"Milk, 2%",1,01/04/2019
320326,sub_sample_food,"Milk, 2%",1,01/04/2019
320327,sub_sample_food,"Milk, 2%",1,01/04/2019
320328,sub_sample_food,"Milk, 2%",1,01/04/2019
320329,sub_sample_food,"Milk, 2%",1,01/04/2019
320330,sub_sample_food,"MILK, 2% (WAVE 22E)",1,01/04/2019
320331,sub_sample_food,"MILK, 2% (WAVE 22E)",1,01/04/2019
320332,sample_food,"MILK, 2% (WAVE 22E)",1,01/04/2019
320333,market_acquisition,"MILK, 2% (WAVE 22E)",1,01/04/2019
320334,sub_sample_food,"MILK, 2% ",1,01/04/2019
320335,sub_sample_food,"MILK, 2% ",1,01/04/2019
320336,sub_sample_food,"MILK, 2% ",1,01/04/2019
320337,sub_sample_food,"MILK, 2% ",1,01/04/2019
320338,sub_sample_food,"MILK, 2% ",1,01/04/2019
320339,sub_sample_food,"MILK, 2% ",1,01/04/2019
320340,sub_sample_food,"MILK, 2% ",1,01/04/2019
320341,sub_sample_food,"MILK, 2% ",1,01/04/2019
320342,sub_sample_food,"MILK, 2% ",1,01/04/2019
320343,sub_sample_food,"MILK, 2% ",1,01/04/2019
320344,sub_sample_food,"Milk, 2%",1,01/04/2019
320345,sub_sample_food,"Milk, 2%",1,01/04/2019
320346,sub_sample_food,"Milk, 2%",1,01/04/2019
320347,sub_sample_food,"Milk, 2%",1,01/04/2019
320348,sub_sample_food,"Milk, 2%",1,01/04/2019
320349,sub_sample_food,"Milk, 2%",1,01/04/2019
320350,sub_sample_food,"MILK, 2% (WAVE 22E)",1,01/04/2019
320351,sub_sample_food,"MILK, 2% (WAVE 22E)",1,01/04/2019
320353,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 5, select",13,01/04/2019
320354,market_acquisition,"Beef, eye of round roast, raw (ER37-R-5)",13,01/04/2019
320355,market_acquisition,"Beef, eye of round steak, raw (ES36-R-5) ",13,01/04/2019
320356,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 5, select",13,01/04/2019
320357,sample_food,"Beef,  Eye of Round roast/steak, select, raw, comp13, lean (36BRERS/37BRERRS)",13,01/04/2019
320358,market_acquisition,"Beef, eye of round roast, raw (ER37-R-10)",13,01/04/2019
320359,market_acquisition,"Beef, eye of round roast, raw (ER37-R-11)",13,01/04/2019
320360,market_acquisition,"Beef, eye of round roast, raw (ER37-R-16)",13,01/04/2019
320361,market_acquisition,"Beef, eye of round roast, raw (ER37-R-17)",13,01/04/2019
320362,market_acquisition,"Beef, eye of round roast, raw (ER37-R-18)",13,01/04/2019
320363,market_acquisition,"Beef, eye of round roast, raw (ER37-R-22)",13,01/04/2019
320364,market_acquisition,"Beef, eye of round roast, raw (ER37-R-23)",13,01/04/2019
320365,market_acquisition,"Beef, eye of round roast, raw (ER37-R-28)",13,01/04/2019
320366,market_acquisition,"Beef, eye of round roast, raw (ER37-R-29)",13,01/04/2019
320367,market_acquisition,"Beef, eye of round roast, raw (ER37-R-35)",13,01/04/2019
320368,market_acquisition,"Beef, eye of round roast, raw (ER37-R-36)",13,01/04/2019
320369,market_acquisition,"Beef, eye of round steak, raw (ES36-R-10) ",13,01/04/2019
320370,market_acquisition,"Beef, eye of round steak, raw (ES36-R-11) ",13,01/04/2019
320371,market_acquisition,"Beef, eye of round steak, raw (ES36-R-16) ",13,01/04/2019
320372,market_acquisition,"Beef, eye of round steak, raw (ES36-R-17) ",13,01/04/2019
320373,market_acquisition,"Beef, eye of round steak, raw (ES36-R-18) ",13,01/04/2019
320374,market_acquisition,"Beef, eye of round steak, raw (ES36-R-22) ",13,01/04/2019
320375,market_acquisition,"Beef, eye of round steak, raw (ES36-R-23) ",13,01/04/2019
320376,market_acquisition,"Beef, eye of round steak, raw (ES36-R-28) ",13,01/04/2019
320377,market_acquisition,"Beef, eye of round steak, raw (ES36-R-29) ",13,01/04/2019
320378,market_acquisition,"Beef, eye of round steak, raw (ES36-R-35) ",13,01/04/2019
320379,market_acquisition,"Beef, eye of round steak, raw (ES36-R-36) ",13,01/04/2019
320380,sub_sample_food,"Se - Beef,  Eye of Round roast/steak, select, raw, comp13, lean",13,01/04/2019
320381,sub_sample_food,"Minerals - Beef,  Eye of Round roast/steak, select, raw, comp13, lean",13,01/04/2019
320382,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 10, select",13,01/04/2019
320383,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 10, select",13,01/04/2019
320384,sample_food,"Beef, Eye of Round roast/steak, select, raw, comp5, lean (36BRERS/37BRERRS)",13,01/04/2019
320385,sub_sample_food,"B12, B6, B3, B2 - Beef, Eye of Round roast/steak, select, raw, comp5, lean",13,01/04/2019
320386,sub_sample_food,"FA - Beef, Eye of Round roast/steak, select, raw, comp5, lean",13,01/04/2019
320387,sub_sample_food,"Choles, FA - Beef, Eye of Round roast/steak, select, raw, comp5, lean",13,01/04/2019
320388,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 11, select",13,01/04/2019
320389,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 11, select",13,01/04/2019
320390,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 16, select",13,01/04/2019
320391,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 16, select",13,01/04/2019
320392,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 17, select",13,01/04/2019
320393,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 17, select",13,01/04/2019
320394,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 18, select",13,01/04/2019
320395,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 18, select",13,01/04/2019
320396,sample_food,"Beef, Eye of Round roast/steak, select, raw, comp6, lean (36BRERS/37BRERRS)",13,01/04/2019
320397,sub_sample_food,"B12, B6, B3, B2 - Beef, Eye of Round roast/steak, select, raw, comp6, lean",13,01/04/2019
320398,sub_sample_food,"Choles, FA - Beef, Eye of Round roast/steak, select, raw, comp6, lean",13,01/04/2019
320399,sub_sample_food,"FA - Beef, Eye of Round roast/steak, select, raw, comp6, lean",13,01/04/2019
320400,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 22, select",13,01/04/2019
320401,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 22, select",13,01/04/2019
320402,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 23, select",13,01/04/2019
320403,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 23, select",13,01/04/2019
320404,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 28, select",13,01/04/2019
320405,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 28, select",13,01/04/2019
320406,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 29, select",13,01/04/2019
320407,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 29, select",13,01/04/2019
320408,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 35, select",13,01/04/2019
320409,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 35, select",13,01/04/2019
320410,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 36, select",13,01/04/2019
320411,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 36, select",13,01/04/2019
320413,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320414,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320415,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320416,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320417,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320418,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320419,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320420,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320421,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320422,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320423,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320424,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320425,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320426,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320427,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320428,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320429,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320430,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320431,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320432,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320433,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320434,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320435,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320436,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320437,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320438,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320439,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320440,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320441,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320442,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320443,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320444,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320445,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320446,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320447,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320448,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320449,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320450,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320451,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320452,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320453,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320454,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320455,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320456,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320457,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320458,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320459,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320460,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320461,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320462,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320463,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320464,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320465,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320466,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320467,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320468,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320469,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320470,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320471,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320472,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320473,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320474,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320475,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320476,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320477,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320478,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320479,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320480,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320481,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320482,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320483,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320484,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320485,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320486,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320487,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320488,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320489,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320490,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320491,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320492,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320493,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320494,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320495,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320496,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320497,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320498,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320499,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320500,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320501,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320502,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320503,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320504,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320505,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320506,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320507,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320508,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320509,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320510,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320511,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320512,sample_food,"TOMATOES, GRAPE",11,01/04/2019
320513,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320514,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320515,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320516,market_acquisition,"TOMATOES, GRAPE",11,01/04/2019
320517,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320518,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320519,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320520,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320521,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320522,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320523,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320524,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320525,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320526,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
320527,sub_sample_food,"TOMATOES, GRAPE",11,01/04/2019
321358,foundation_food,"Hummus, commercial",16,01/04/2019
321359,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,01/04/2019
321360,foundation_food,"Tomatoes, grape, raw",11,01/04/2019
321361,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321362,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321363,sub_sample_food,Salt; iodized,2,01/04/2019
321364,sub_sample_food,Salt; iodized,2,01/04/2019
321365,sub_sample_food,Salt; iodized,2,01/04/2019
321366,sub_sample_food,"Salt, Not Iodized",2,01/04/2019
321367,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321368,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321369,sub_sample_food,Salt; iodized,2,01/04/2019
321370,sub_sample_food,Salt; iodized,2,01/04/2019
321371,sub_sample_food,Salt; iodized,2,01/04/2019
321372,sub_sample_food,"Salt, Iodized",2,01/04/2019
321373,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321374,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321375,sub_sample_food,Salt; iodized,2,01/04/2019
321376,sub_sample_food,Salt; iodized,2,01/04/2019
321377,sub_sample_food,Salt; iodized,2,01/04/2019
321378,sub_sample_food,"Salt, Iodized",2,01/04/2019
321379,sample_food,"SALT, HEB IODIZED",2,01/04/2019
321380,market_acquisition,"SALT, HEB IODIZED",2,01/04/2019
321381,sub_sample_food,Salt; iodized,2,01/04/2019
321382,sub_sample_food,Salt; iodized,2,01/04/2019
321383,sub_sample_food,Salt; iodized,2,01/04/2019
321384,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321385,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321386,sub_sample_food,Salt; iodized,2,01/04/2019
321387,sub_sample_food,Salt; iodized,2,01/04/2019
321388,sub_sample_food,Salt; iodized,2,01/04/2019
321389,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321390,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321391,sub_sample_food,Salt; iodized,2,01/04/2019
321392,sub_sample_food,Salt; iodized,2,01/04/2019
321393,sub_sample_food,Salt; iodized,2,01/04/2019
321394,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321395,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321396,sub_sample_food,Salt; iodized,2,01/04/2019
321397,sub_sample_food,Salt; iodized,2,01/04/2019
321398,sub_sample_food,Salt; iodized,2,01/04/2019
321399,sub_sample_food,"Salt, Iodized",2,01/04/2019
321400,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321401,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321402,sub_sample_food,Salt; iodized,2,01/04/2019
321403,sub_sample_food,Salt; iodized,2,01/04/2019
321404,sub_sample_food,Salt; iodized,2,01/04/2019
321405,sub_sample_food,"Salt, Iodized",2,01/04/2019
321406,sample_food,"SALT, LAURA LYNN, IODIZED",2,01/04/2019
321407,market_acquisition,"SALT, LAURA LYNN, IODIZED",2,01/04/2019
321408,sub_sample_food,Salt; iodized,2,01/04/2019
321409,sub_sample_food,Salt; iodized,2,01/04/2019
321410,sub_sample_food,Salt; iodized,2,01/04/2019
321411,sub_sample_food,"Salt, Iodized",2,01/04/2019
321412,sample_food,"SALT, ESSENTIAL EVERYDAY, IODIZED",2,01/04/2019
321413,market_acquisition,"SALT, ESSENTIAL EVERYDAY, IODIZED",2,01/04/2019
321414,sub_sample_food,Salt; iodized,2,01/04/2019
321415,sub_sample_food,Salt; iodized,2,01/04/2019
321416,sub_sample_food,Salt; iodized,2,01/04/2019
321417,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321418,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321419,sub_sample_food,Salt; iodized,2,01/04/2019
321420,sub_sample_food,Salt; iodized,2,01/04/2019
321421,sub_sample_food,Salt; iodized,2,01/04/2019
321422,sub_sample_food,"Salt, Not Iodized",2,01/04/2019
321423,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321424,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321425,sub_sample_food,Salt; iodized,2,01/04/2019
321426,sub_sample_food,Salt; iodized,2,01/04/2019
321427,sub_sample_food,Salt; iodized,2,01/04/2019
321428,sub_sample_food,"Salt, Iodized",2,01/04/2019
321429,sample_food,"SALT, HY VEE, IODIZED",2,01/04/2019
321430,market_acquisition,"SALT, HY VEE, IODIZED",2,01/04/2019
321431,sub_sample_food,Salt; iodized,2,01/04/2019
321432,sub_sample_food,Salt; iodized,2,01/04/2019
321433,sub_sample_food,Salt; iodized,2,01/04/2019
321434,sub_sample_food,"Salt, Iodized",2,01/04/2019
321435,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321436,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321437,sub_sample_food,Salt; iodized,2,01/04/2019
321438,sub_sample_food,Salt; iodized,2,01/04/2019
321439,sub_sample_food,Salt; iodized,2,01/04/2019
321440,sub_sample_food,"Salt, Not Iodized",2,01/04/2019
321441,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321442,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321443,sub_sample_food,Salt; iodized,2,01/04/2019
321444,sub_sample_food,Salt; iodized,2,01/04/2019
321445,sub_sample_food,Salt; iodized,2,01/04/2019
321446,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321447,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321448,sub_sample_food,Salt; iodized,2,01/04/2019
321449,sub_sample_food,Salt; iodized,2,01/04/2019
321450,sub_sample_food,Salt; iodized,2,01/04/2019
321451,sub_sample_food,"Salt, Iodized",2,01/04/2019
321452,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321453,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321454,sub_sample_food,Salt; iodized,2,01/04/2019
321455,sub_sample_food,Salt; iodized,2,01/04/2019
321456,sub_sample_food,Salt; iodized,2,01/04/2019
321457,sub_sample_food,"Salt, Not Iodized",2,01/04/2019
321458,sample_food,"SALT, SIGNATURE KITCHENS, IODIZED",2,01/04/2019
321459,market_acquisition,"SALT, SIGNATURE KITCHENS, IODIZED",2,01/04/2019
321460,sub_sample_food,Salt; iodized,2,01/04/2019
321461,sub_sample_food,Salt; iodized,2,01/04/2019
321462,sub_sample_food,Salt; iodized,2,01/04/2019
321463,sub_sample_food,"Salt, Iodized",2,01/04/2019
321464,sample_food,"SALT, FOOD CLUB, IODIZED",2,01/04/2019
321465,market_acquisition,"SALT, FOOD CLUB, IODIZED",2,01/04/2019
321466,sub_sample_food,Salt; iodized,2,01/04/2019
321467,sub_sample_food,Salt; iodized,2,01/04/2019
321468,sub_sample_food,Salt; iodized,2,01/04/2019
321469,sub_sample_food,Salt; iodized,2,01/04/2019
321470,sub_sample_food,"Salt, Iodized",2,01/04/2019
321471,sub_sample_food,"Salt, Iodized",2,01/04/2019
321472,sub_sample_food,"Salt, Iodized",2,01/04/2019
321473,sub_sample_food,"Salt, iodized - NFY121S6F",2,01/04/2019
321474,sub_sample_food,"Salt, iodized - NFY121S6G",2,01/04/2019
321475,sample_food,"SALT, SHOP RITE, IODIZED",2,01/04/2019
321476,market_acquisition,"SALT, SHOP RITE, IODIZED",2,01/04/2019
321477,sub_sample_food,Salt; iodized,2,01/04/2019
321478,sub_sample_food,Salt; iodized,2,01/04/2019
321479,sub_sample_food,Salt; iodized,2,01/04/2019
321480,sub_sample_food,"Salt, Iodized",2,01/04/2019
321481,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321482,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321483,sub_sample_food,Salt; iodized,2,01/04/2019
321484,sub_sample_food,Salt; iodized,2,01/04/2019
321485,sub_sample_food,Salt; iodized,2,01/04/2019
321486,sub_sample_food,"Salt, Iodized",2,01/04/2019
321487,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321488,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321489,sub_sample_food,Salt; iodized,2,01/04/2019
321490,sub_sample_food,Salt; iodized,2,01/04/2019
321491,sub_sample_food,Salt; iodized,2,01/04/2019
321492,sub_sample_food,"Salt, Not Iodized",2,01/04/2019
321493,sample_food,"SALT, MORTON, IODIZED",2,01/04/2019
321494,market_acquisition,"SALT, MORTON, IODIZED",2,01/04/2019
321495,sub_sample_food,Salt; iodized,2,01/04/2019
321496,sub_sample_food,Salt; iodized,2,01/04/2019
321497,sub_sample_food,Salt; iodized,2,01/04/2019
321498,sub_sample_food,"Salt, Iodized",2,01/04/2019
321499,sample_food,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321500,market_acquisition,"SALT, GREAT VALUE, IODIZED",2,01/04/2019
321501,sub_sample_food,Salt; iodized,2,01/04/2019
321502,sub_sample_food,Salt; iodized,2,01/04/2019
321503,sub_sample_food,Salt; iodized,2,01/04/2019
321504,sub_sample_food,"Salt, Iodized",2,01/04/2019
321505,foundation_food,"Salt, table, iodized",2,01/04/2019
